review_id,sentence_id,text,category,polarity,target,from_num,to_num
1664346,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",FOOD#QUALITY,negative,eggs benedict,eggs benedict,25
496132,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,pizza,pizza,9
1253117,1506491:1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",FOOD#QUALITY,positive,mozzarella en Carozza,mozzarella en Carozza,71
1410878,720620:1,The food here does a great service to the name (Cantonese that is...).,FOOD#QUALITY,positive,food,food,8
1664346,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
1623276,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",FOOD#QUALITY,positive,Thin Crust Pizzas,Thin Crust Pizzas,146
507844,735448:2,"good music, great food, speedy service affordable prices.",AMBIENCE#GENERAL,positive,music,music,10
1439875,1573534:0,First of all Dal Bukhara Rocks.,FOOD#QUALITY,positive,Dal Bukhara,Dal Bukhara,24
1577714,470488:2,The sushi was awful!,FOOD#QUALITY,negative,sushi,sushi,9
1746113,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,DRINKS#STYLE_OPTIONS,positive,wines,wines,56
1212346,1175958:1,"Try the crunchy tuna, it is to die for.",FOOD#QUALITY,positive,crunchy tuna,crunchy tuna,20
1055910,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
1661757,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.",FOOD#QUALITY,positive,crust,crust,9
503807,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,DRINKS#STYLE_OPTIONS,positive,bottles of Korbett,bottles of Korbett,87
1086415,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,FOOD#QUALITY,negative,tiramisu,tiramisu,49
475298,1727363:2,An excellent service,SERVICE#GENERAL,positive,service,service,20
513395,1145510:1,The pizza is yummy and I like the atmoshpere.,AMBIENCE#GENERAL,positive,atmoshpere,atmoshpere,44
1459569,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",SERVICE#GENERAL,positive,service,service,87
1175958,1430994:6,My boyfriend had Prime Rib it was good .,FOOD#QUALITY,positive,Prime Rib,Prime Rib,26
1726473,1609375:0,Planet Thai is great!,RESTAURANT#GENERAL,positive,Planet Thai,Planet Thai,11
1347423,1230993:0,I had a grat time at Jekyll and Hyde!,RESTAURANT#GENERAL,positive,Jekyll and Hyde,Jekyll and Hyde,36
1086415,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.",SERVICE#GENERAL,positive,service,service,39
528251,1410878:1,I've never had bad service and the fish is fresh and delicious.,FOOD#QUALITY,positive,fish,fish,39
1004293,875139:1,The pizza was pretty good and huge.,FOOD#STYLE_OPTIONS,positive,pizza,pizza,9
1232468,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,FOOD#PRICES,negative,food,food,121
1748813,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD#QUALITY,positive,specials,specials,41
485767,1090587:2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,SERVICE#GENERAL,positive,service,service,25
475512,1609375:1,"We love the food, drinks, and atmosphere!",FOOD#QUALITY,positive,food,food,16
1167434,713152:0,"Excellent dumplings served amid clean, chic decor.",AMBIENCE#GENERAL,positive,decor,decor,49
1280166,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD#QUALITY,positive,Guacamole+shrimp appetizer,Guacamole+shrimp appetizer,26
578016,1726001:1,"The freshest, best variety, and the fastest delivery.",SERVICE#GENERAL,positive,delivery,delivery,52
682391,1086415:2,"$6 and there is much tasty food, all of it fresh and continually refilled.",FOOD#PRICES,positive,food,food,31
1649025,1727363:1,This is a wonderful place on all stand points especially value ofr money.,RESTAURANT#GENERAL,positive,place,place,25
1293334,454704:2,This place is not worth the prices.,RESTAURANT#PRICES,negative,place,place,10
475512,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#QUALITY,negative,chicken casserole,chicken casserole,32
485966,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD#PRICES,positive,food,food,84
632121,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD#QUALITY,positive,BBQ Salmon,BBQ Salmon,40
1086478,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD#QUALITY,positive,food,food,102
1090587,1543345:4,Always great service!,SERVICE#GENERAL,positive,service,service,20
521916,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.",FOOD#QUALITY,positive,cuisine,cuisine,23
1671113,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,scallion pancakes,scallion pancakes,21
1328078,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#PRICES,negative,dessert,dessert,12
503807,929329:3,"Interesting selection, good wines, service fine, fun decor.",FOOD#STYLE_OPTIONS,positive,selection,selection,21
759781,717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#QUALITY,positive,food,food,8
1730127,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",AMBIENCE#GENERAL,positive,ambience,ambience,28
1212346,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,cheese,cheese,43
1671113,682391:2,The service is good and the resturant is clean.,AMBIENCE#GENERAL,positive,resturant,resturant,37
553097,1275154:8,Try the lobster teriyaki and the rose special roll.,FOOD#QUALITY,positive,lobster teriyaki,lobster teriyaki,24
1125006,1032695:0,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,RESTAURANT#GENERAL,positive,Restaurant Saul,Restaurant Saul,65
1470286,1162037:2,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",AMBIENCE#GENERAL,negative,atmosphere,atmosphere,14
505535,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#STYLE_OPTIONS,positive,beer,beer,54
1671113,682391:1,Beef noodle soup is good as well.,FOOD#QUALITY,positive,Beef noodle soup,Beef noodle soup,16
1430994,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE#GENERAL,positive,Rice Avenue,Rice Avenue,223
475298,1064477:4,We took advanatage of the half price sushi deal on saturday so it was well worth it.,FOOD#QUALITY,positive,half price sushi deal,half price sushi deal,47
1394712,1055910:4,Ambiance- relaxed and stylish.,AMBIENCE#GENERAL,positive,Ambiance,Ambiance,8
1221938,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,AMBIENCE#GENERAL,positive,decor,decor,17
626269,485966:2,Service was good and food is wonderful.,FOOD#QUALITY,positive,food,food,25
1053543,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",FOOD#QUALITY,positive,food,food,97
455623,476473:2,Great atmoshere and worth every bit.,AMBIENCE#GENERAL,positive,atmoshere,atmoshere,15
584025,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#STYLE_OPTIONS,positive,pasta mains,pasta mains,86
709294,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,FOOD#QUALITY,positive,Lobster Bisque,Lobster Bisque,106
436868,1718513:0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",FOOD#QUALITY,positive,food,food,104
740923,1719567:0,We had the lobster sandwich and it was FANTASTIC.,FOOD#QUALITY,positive,lobster sandwich,lobster sandwich,27
1417496,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD#QUALITY,positive,pumkin tortelini,pumkin tortelini,176
1335154,1496707:2,The wine the service was very good too.,SERVICE#GENERAL,positive,service,service,20
1500453,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",FOOD#QUALITY,positive,food,food,65
1154550,735448:2,"good music, great food, speedy service affordable prices.",FOOD#QUALITY,positive,food,food,22
1387314,1131595:0,This place is incredibly tiny.,AMBIENCE#GENERAL,negative,place,place,10
1459569,430342:3,My friend devoured her chicken and mashed potatos.,FOOD#QUALITY,positive,chicken and mashed potatos,chicken and mashed potatos,49
1394712,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",SERVICE#GENERAL,positive,seating,seating,36
509227,507844:4,"Terrible, terrible management - deserves to be shut-down.",SERVICE#GENERAL,negative,management,management,29
1123262,1335656:3,Salads were fantastic.,FOOD#QUALITY,positive,Salads,Salads,6
476473,1395421:0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,RESTAURANT#GENERAL,positive,place,place,52
1205520,1395421:4,Check this place out!,RESTAURANT#GENERAL,positive,place,place,16
1347423,565344:0,I recently tried Suan and I thought that it was great.,RESTAURANT#GENERAL,positive,Suan,Suan,21
1125006,1090587:2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,FOOD#PRICES,positive,food,food,40
773720,535171:0,What a great place!,RESTAURANT#GENERAL,positive,place,place,18
1496205,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE#GENERAL,positive,open kitchen,open kitchen,83
454704,1064477:2,The sushi seemed pretty fresh and was adequately proportioned.,FOOD#STYLE_OPTIONS,positive,sushi,sushi,9
1649025,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
1476493,1671113:1,The food is great and reasonably priced.,FOOD#PRICES,positive,food,food,8
1145510,1230993:1,I loved everythig about it-especially the shows and actors.,AMBIENCE#GENERAL,positive,actors,actors,58
490565,1710746:6,I had a huge pastrami sandwich on a roll.,FOOD#STYLE_OPTIONS,neutral,pastrami sandwich on a roll,pastrami sandwich on a roll,40
1297844,1199292:0,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",FOOD#QUALITY,positive,pizza,pizza,22
1394712,929329:3,"Interesting selection, good wines, service fine, fun decor.",SERVICE#GENERAL,positive,service,service,42
530517,1147211:0,This place is great.,RESTAURANT#GENERAL,positive,place,place,10
555734,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",AMBIENCE#GENERAL,negative,tables,tables,10
430342,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",SERVICE#GENERAL,negative,service,service,66
490565,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY,positive,lobster sandwich,lobster sandwich,20
1431154,1410878:1,I've never had bad service and the fish is fresh and delicious.,FOOD#QUALITY,positive,fish,fish,39
680345,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD#PRICES,negative,food,food,8
746254,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,RESTAURANT#GENERAL,positive,fresh restaurant,fresh restaurant,16
